Vehicle Name,Trip Started,Trip Ended,Trip Distance,Trip Duration,AverageMPG,Fuel Cost,Fuel Vol (gal),Hard Brake,Hard Accel,>70 MPH,>75 MPH,>80 MPH,Trip Map,Start Lon,Start Lat,Start Map,End Lat,End Lon,End Map
BMW 328i,"May 01, 2014 at 09:36AM","May 01, 2014 at 09:44AM",2.11,0:07,16.55,$0.48,0.13,1,0,0,0,0,http://ift.tt/1nLXuuE,-77.524838,38.9954139,http://ift.tt/1rIQgoT,-77.476153,39.004031,http://ift.tt/1rIQgoX
BMW 328i,"May 01, 2014 at 09:44AM","May 01, 2014 at 10:08AM",7.86,0:24,21.25,$1.39,0.37,0,1,0,0,0,http://ift.tt/1nM2waH,-77.476153,39.004031,http://ift.tt/1rIQgoX,-77.3957419,38.9559882,http://ift.tt/1isEv2i
BMW 328i,"May 01, 2014 at 05:51PM","May 01, 2014 at 06:34PM",14.35,0:42,20.38,$2.50,0.66,1,0,0,0,0,http://ift.tt/1nNR5PL,-77.3957419,38.9559882,http://ift.tt/1isEv2i,-77.524838,38.9954139,http://ift.tt/1rIQgoT
BMW 328i,"May 01, 2014 at 06:45PM","May 01, 2014 at 06:52PM",1.55,0:07,13.49,$0.42,0.11,0,1,0,0,0,http://ift.tt/1i3lsJY,-77.524838,38.9954139,http://ift.tt/1rIQgoT,-77.5370843,38.9850184,http://ift.tt/1iOUif3
BMW 328i,"May 01, 2014 at 08:00PM","May 01, 2014 at 08:07PM",1.65,0:07,13.37,$0.46,0.12,0,1,0,0,0,http://ift.tt/1nO4mYl,-77.5370843,38.9850184,http://ift.tt/1iOUif3,-77.524838,38.9954139,http://ift.tt/1rIQgoT
BMW 328i,"May 02, 2014 at 09:20AM","May 02, 2014 at 10:02AM",21.01,0:41,24.49,$3.22,0.86,0,0,0,0,0,http://ift.tt/1mmthyn,-77.5353564,39.0395338,http://ift.tt/1mmthyp,-77.3953269,38.9549577,http://ift.tt/1nRr3Ls
BMW 328i,"May 02, 2014 at 05:44PM","May 02, 2014 at 06:19PM",12.87,0:35,21.05,$2.31,0.61,0,1,0,0,0,http://ift.tt/1pYr4PM,-77.3957419,38.9559882,http://ift.tt/1isEv2i,-77.524838,38.9954139,http://ift.tt/1rIQgoT
BMW 328i,"May 07, 2014 at 09:08AM","May 07, 2014 at 09:15AM",1.36,0:06,6.14,$0.35,0.09,0,0,0,0,0,http://ift.tt/1imjI33,-77.524838,38.9954139,http://ift.tt/1rIQgoT,-77.52584,38.988878,http://ift.tt/1imjJnF
BMW 328i,"May 07, 2014 at 09:18AM","May 07, 2014 at 09:28AM",4.38,0:09,23.53,$0.71,0.19,0,0,0,0,0,http://ift.tt/1qdZqOE,-77.52584,38.988878,http://ift.tt/1imjJnF,-77.5243415,39.0425103,http://ift.tt/Rrc0KN
BMW 328i,"May 07, 2014 at 04:56PM","May 07, 2014 at 05:08PM",5.02,0:12,20.32,$0.93,0.25,0,0,0,0,0,http://ift.tt/SDz7Ts,-77.5243415,39.0425103,http://ift.tt/Rrc0KN,-77.524878,38.995721,http://ift.tt/1spZOHz
BMW 328i,"May 08, 2014 at 09:19AM","May 08, 2014 at 09:23AM",0.83,0:04,12.84,$0.24,0.06,0,0,0,0,0,http://ift.tt/SDzaih,-77.524878,38.995721,http://ift.tt/1spZOHz,-77.52584,38.988878,http://ift.tt/1imjJnF
BMW 328i,"May 08, 2014 at 09:27AM","May 08, 2014 at 09:53AM",15.09,0:26,25.33,$2.26,0.6,0,1,40,0,0,http://ift.tt/Qi5vJi,-77.52584,38.988878,http://ift.tt/1imjJnF,-77.395149,38.9562574,http://ift.tt/1jrnB6S
BMW 328i,"May 08, 2014 at 05:36PM","May 08, 2014 at 06:06PM",14.53,0:29,23.03,$2.39,0.63,1,0,64,0,0,http://ift.tt/1g0Gvmc,-77.395149,38.9562574,http://ift.tt/1jrnB6S,-77.5240027,38.9885717,http://ift.tt/1g0Gy1x
BMW 328i,"May 08, 2014 at 06:12PM","May 08, 2014 at 06:17PM",0.88,0:04,11.39,$0.29,0.08,0,1,0,0,0,http://ift.tt/1gd8z0d,-77.52584,38.988878,http://ift.tt/1imjJnF,-77.524838,38.9954139,http://ift.tt/1rIQgoT
BMW 328i,"May 14, 2014 at 05:36PM","May 14, 2014 at 05:48PM",5.58,0:12,20.8,$1.01,0.27,0,1,0,0,0,http://ift.tt/1nL15cD,-77.5243415,39.0425103,http://ift.tt/Rrc0KN,-77.524838,38.9954139,http://ift.tt/1rIQgoT
BMW 328i,"May 16, 2014 at 10:04AM","May 16, 2014 at 10:31AM",11.09,0:27,23.34,$1.80,0.48,0,0,0,0,0,http://ift.tt/1mAaotL,-77.524838,38.9954139,http://ift.tt/1rIQgoT,-77.3957419,38.9559882,http://ift.tt/1isEv2i
BMW 328i,"May 16, 2014 at 05:35PM","May 16, 2014 at 06:02PM",9.28,0:26,20.49,$1.70,0.45,0,1,0,0,0,http://ift.tt/1jn9Mbo,-77.3957419,38.9559882,http://ift.tt/1isEv2i,-77.409246,39.03538,http://ift.tt/QRpQp5
BMW 328i,"May 16, 2014 at 07:16PM","May 16, 2014 at 07:24PM",1.46,0:08,12.73,$0.43,0.11,0,0,0,0,0,http://ift.tt/1nYrIbN,-77.409246,39.03538,http://ift.tt/QRpQp5,-77.4105316,39.0360405,http://ift.tt/1iYI5o3
BMW 328i,"May 16, 2014 at 07:27PM","May 16, 2014 at 07:50PM",10.69,0:22,23.93,$1.66,0.45,0,0,0,0,0,http://ift.tt/S1btja,-77.4105316,39.0360405,http://ift.tt/1iYI5o3,-77.524838,38.9954139,http://ift.tt/1rIQgoT
BMW 328i,"May 19, 2014 at 09:59AM","May 19, 2014 at 10:04AM",0.84,0:04,11.51,$0.28,0.07,0,0,0,0,0,http://ift.tt/1imjI33,-77.524838,38.9954139,http://ift.tt/1rIQgoT,-77.52584,38.988878,http://ift.tt/1imjJnF
BMW 328i,"May 19, 2014 at 10:07AM","May 19, 2014 at 10:29AM",11.06,0:22,24.77,$1.69,0.45,0,1,0,0,0,http://ift.tt/1oIxrFf,-77.52584,38.988878,http://ift.tt/1imjJnF,-77.395149,38.9562574,http://ift.tt/1jrnB6S
BMW 328i,"May 19, 2014 at 06:31PM","May 19, 2014 at 07:05PM",12.85,0:34,21.4,$2.27,0.6,0,1,0,0,0,http://ift.tt/1lHd4TS,-77.395149,38.9562574,http://ift.tt/1jrnB6S,-77.524838,38.9954139,http://ift.tt/1rIQgoT
BMW 328i,"May 20, 2014 at 09:44AM","May 20, 2014 at 10:10AM",11.34,0:25,23.09,$1.86,0.49,1,0,0,0,0,http://ift.tt/1sPvhBn,-77.524838,38.9954139,http://ift.tt/1rIQgoT,-77.395149,38.9562574,http://ift.tt/1jrnB6S
BMW 328i,"May 20, 2014 at 06:44PM","May 20, 2014 at 07:14PM",12.84,0:30,22.67,$2.15,0.57,2,0,0,0,0,http://ift.tt/1oPyVgR,-77.395149,38.9562574,http://ift.tt/1jrnB6S,-77.524838,38.9954139,http://ift.tt/1rIQgoT
BMW 328i,"May 21, 2014 at 09:35AM","May 21, 2014 at 09:39AM",0.84,0:03,12.94,$0.24,0.06,0,0,0,0,0,http://ift.tt/TvHGAe,-77.524838,38.9954139,http://ift.tt/1rIQgoT,-77.524838,38.9954139,http://ift.tt/1rIQgoT
BMW 328i,"May 21, 2014 at 06:28PM","May 21, 2014 at 07:02PM",12.84,0:33,20.1,$2.42,0.64,0,0,0,0,0,http://ift.tt/1juQaAR,-77.524838,38.9954139,http://ift.tt/1rIQgoT,-77.524321,38.9954518,http://ift.tt/1sWycbj
BMW 328i,"May 22, 2014 at 09:21AM","May 22, 2014 at 09:25AM",0.84,0:03,11.14,$0.29,0.08,0,0,0,0,0,http://ift.tt/1imjI33,-77.524838,38.9954139,http://ift.tt/1rIQgoT,-77.52584,38.988878,http://ift.tt/1imjJnF
BMW 328i,"May 22, 2014 at 09:28AM","May 22, 2014 at 09:54AM",15.11,0:26,23.94,$2.39,0.63,0,0,79,0,0,http://ift.tt/1m99kfC,-77.52584,38.988878,http://ift.tt/1imjJnF,-77.3957419,38.9559882,http://ift.tt/1isEv2i
BMW 328i,"May 22, 2014 at 05:06PM","May 22, 2014 at 05:34PM",14.89,0:28,23.38,$2.41,0.64,0,1,0,0,0,http://ift.tt/1jHUWwi,-77.3957419,38.9559882,http://ift.tt/1isEv2i,-77.535847,38.985537,http://ift.tt/1jfW0mE
BMW 328i,"May 22, 2014 at 05:45PM","May 22, 2014 at 05:48PM",0.76,0:02,14.32,$0.20,0.05,0,0,0,0,0,http://ift.tt/TziTv4,-77.5369936,38.985463,http://ift.tt/1kdpWiE,-77.52584,38.988878,http://ift.tt/1imjJnF
BMW 328i,"May 22, 2014 at 05:52PM","May 22, 2014 at 05:58PM",0.88,0:06,10.48,$0.32,0.08,0,0,0,0,0,http://ift.tt/1ku1fSO,-77.52584,38.988878,http://ift.tt/1imjJnF,-77.524321,38.9954518,http://ift.tt/1sWycbj
BMW 328i,"May 23, 2014 at 09:16AM","May 23, 2014 at 09:20AM",0.83,0:04,11.17,$0.28,0.07,0,1,0,0,0,http://ift.tt/TBRjxf,-77.524321,38.9954518,http://ift.tt/1sWycbj,-77.52584,38.988878,http://ift.tt/1imjJnF
BMW 328i,"May 23, 2014 at 09:23AM","May 23, 2014 at 09:49AM",11.02,0:25,22.37,$1.87,0.49,0,0,0,0,0,http://ift.tt/1gWzVOn,-77.52584,38.988878,http://ift.tt/1imjJnF,-77.3963967,38.9555855,http://ift.tt/1me8s9y
BMW 328i,"May 23, 2014 at 08:31PM","May 23, 2014 at 08:57PM",10.99,0:25,23.18,$1.80,0.47,0,0,0,0,0,http://ift.tt/1mgl0gF,-77.3963967,38.9555855,http://ift.tt/1me8s9y,-77.524838,38.9954139,http://ift.tt/1rIQgoT
BMW 328i,"May 25, 2014 at 04:41PM","May 25, 2014 at 04:47PM",1.49,0:06,14.99,$0.38,0.1,0,0,0,0,0,http://ift.tt/1ojxmrM,-77.508258,38.992364,http://ift.tt/1ojxmI0,-77.524838,38.9954139,http://ift.tt/1rIQgoT
BMW 328i,"May 27, 2014 at 09:11AM","May 27, 2014 at 09:33AM",9.59,0:21,21.98,$1.65,0.44,1,0,8,0,0,http://ift.tt/1weP8hV,-77.524838,38.9954139,http://ift.tt/1rIQgoT,-77.3963967,38.9555855,http://ift.tt/1me8s9y
BMW 328i,"May 27, 2014 at 05:11PM","May 27, 2014 at 07:07PM",33.23,1:55,18.18,$6.93,1.83,1,1,0,0,0,http://ift.tt/1mn2ilZ,-77.45010646,38.96220556,http://ift.tt/1mn2im1,-77.524838,38.9954139,http://ift.tt/1rIQgoT
BMW 328i,"May 28, 2014 at 09:53AM","May 28, 2014 at 09:57AM",0.84,0:03,12.46,$0.25,0.07,0,0,0,0,0,http://ift.tt/1imjI33,-77.524838,38.9954139,http://ift.tt/1rIQgoT,-77.52584,38.988878,http://ift.tt/1imjJnF
BMW 328i,"May 28, 2014 at 09:57AM","May 28, 2014 at 10:24AM",11.04,0:27,23.77,$1.76,0.46,0,0,0,0,0,http://ift.tt/1tPcnNo,-77.52584,38.988878,http://ift.tt/1imjJnF,-77.3957419,38.9559882,http://ift.tt/1isEv2i
BMW 328i,"May 28, 2014 at 06:03PM","May 28, 2014 at 06:25PM",8.78,0:21,20.63,$1.61,0.43,0,0,0,0,0,http://ift.tt/1nDviZu,-77.3957419,38.9559882,http://ift.tt/1isEv2i,-77.52584,38.988878,http://ift.tt/1imjJnF
BMW 328i,"May 28, 2014 at 06:29PM","May 28, 2014 at 06:33PM",0.88,0:04,11.26,$0.30,0.08,0,1,0,0,0,http://ift.tt/1gd8z0d,-77.52584,38.988878,http://ift.tt/1imjJnF,-77.524838,38.9954139,http://ift.tt/1rIQgoT
BMW 328i,"May 29, 2014 at 10:13AM","May 29, 2014 at 10:18AM",0.84,0:05,10.48,$0.30,0.08,0,0,0,0,0,http://ift.tt/1imjI33,-77.524838,38.9954139,http://ift.tt/1rIQgoT,-77.52584,38.988878,http://ift.tt/1imjJnF
BMW 328i,"May 29, 2014 at 10:24AM","May 29, 2014 at 10:44AM",11.08,0:20,24.7,$1.70,0.45,0,0,0,0,0,http://ift.tt/1ivrjZD,-77.52584,38.988878,http://ift.tt/1imjJnF,-77.395149,38.9562574,http://ift.tt/1jrnB6S
BMW 328i,"May 29, 2014 at 05:37PM","May 29, 2014 at 06:08PM",10.75,0:31,20.52,$1.99,0.52,0,0,0,0,0,http://ift.tt/1nyzVXj,-77.3948963,38.9559314,http://ift.tt/1pC5Va7,-77.52584,38.988878,http://ift.tt/1imjJnF
BMW 328i,"May 29, 2014 at 06:13PM","May 29, 2014 at 06:18PM",0.88,0:05,12.05,$0.28,0.07,0,0,0,0,0,http://ift.tt/1gd8z0d,-77.52584,38.988878,http://ift.tt/1imjJnF,-77.524838,38.9954139,http://ift.tt/1rIQgoT
BMW 328i,"May 30, 2014 at 10:10AM","May 30, 2014 at 10:13AM",0.83,0:03,12.53,$0.25,0.07,0,0,0,0,0,http://ift.tt/1imjI33,-77.524838,38.9954139,http://ift.tt/1rIQgoT,-77.52584,38.988878,http://ift.tt/1imjJnF
BMW 328i,"May 30, 2014 at 10:13AM","May 30, 2014 at 10:39AM",11.01,0:25,23.15,$1.80,0.48,2,1,0,0,0,http://ift.tt/1gIgEjg,-77.52584,38.988878,http://ift.tt/1imjJnF,-77.3949267,38.9557793,http://ift.tt/1txbGcr
BMW 328i,"May 30, 2014 at 06:10PM","May 30, 2014 at 06:28PM",8.85,0:17,22.55,$1.49,0.39,1,0,2,0,0,http://ift.tt/1iBI5Gx,-77.3949267,38.9557793,http://ift.tt/1txbGcr,-77.52584,38.988878,http://ift.tt/1imjJnF
BMW 328i,"May 30, 2014 at 06:32PM","May 30, 2014 at 06:37PM",0.89,0:04,12.35,$0.27,0.07,0,2,0,0,0,http://ift.tt/1gd8z0d,-77.52584,38.988878,http://ift.tt/1imjJnF,-77.524838,38.9954139,http://ift.tt/1rIQgoT
BMW 328i,"June 02, 2014 at 10:05AM","June 02, 2014 at 10:10AM",0.84,0:04,12.72,$0.25,0.07,0,0,0,0,0,http://ift.tt/1wUaJwl,-77.5232277,38.9886247,http://ift.tt/1pM3C4r,-77.5233834,38.9886146,http://ift.tt/1wUaMbq
BMW 328i,"June 02, 2014 at 10:16AM","June 02, 2014 at 10:39AM",11.03,0:23,23.19,$1.80,0.48,0,0,0,0,0,http://ift.tt/1wUtC2e,-77.5233834,38.9886146,http://ift.tt/1wUaMbq,-77.396235,38.956672,http://ift.tt/1fFYvjf
BMW 328i,"June 02, 2014 at 05:51PM","June 02, 2014 at 06:14PM",4.37,0:23,13.46,$1.23,0.32,0,0,0,0,0,http://ift.tt/1hSHO28,-77.396235,38.956672,http://ift.tt/1fFYvjf,-77.3591727,38.9579738,http://ift.tt/1hSHO2b
BMW 328i,"June 04, 2014 at 09:49AM","June 04, 2014 at 09:52AM",0.84,0:03,11,$0.29,0.08,0,0,0,0,0,http://ift.tt/1imjI33,-77.524838,38.9954139,http://ift.tt/1rIQgoT,-77.52584,38.988878,http://ift.tt/1imjJnF
BMW 328i,"June 04, 2014 at 09:52AM","June 04, 2014 at 10:28AM",11.03,0:36,19.11,$2.19,0.58,0,0,0,0,0,http://ift.tt/1p6JlGM,-77.52584,38.988878,http://ift.tt/1imjJnF,-77.3953557,38.9565044,http://ift.tt/SiQAQJ
BMW 328i,"June 04, 2014 at 06:07PM","June 04, 2014 at 06:13PM",0.77,0:06,8.87,$0.33,0.09,0,0,0,0,0,http://ift.tt/1mUdGpH,-77.3953557,38.9565044,http://ift.tt/SiQAQJ,-77.4019011,38.9597467,http://ift.tt/UcTvvC
BMW 328i,"June 04, 2014 at 06:18PM","June 04, 2014 at 06:48PM",12.19,0:29,20.33,$2.27,0.6,0,0,0,0,0,http://ift.tt/S9JNbh,-77.4019011,38.9597467,http://ift.tt/UcTvvC,-77.524838,38.9954139,http://ift.tt/1rIQgoT
BMW 328i,"June 05, 2014 at 09:35AM","June 05, 2014 at 09:39AM",0.83,0:04,12.09,$0.26,0.07,0,0,0,0,0,http://ift.tt/1imjI33,-77.524838,38.9954139,http://ift.tt/1rIQgoT,-77.52584,38.988878,http://ift.tt/1imjJnF
BMW 328i,"June 05, 2014 at 09:43AM","June 05, 2014 at 10:07AM",11.01,0:24,22.21,$1.90,0.5,0,1,0,0,0,http://ift.tt/1l8wpzG,-77.52584,38.988878,http://ift.tt/1imjJnF,-77.3963967,38.9555855,http://ift.tt/1me8s9y
BMW 328i,"June 05, 2014 at 06:47PM","June 05, 2014 at 07:15PM",12.91,0:27,22.73,$2.18,0.57,0,0,0,0,0,http://ift.tt/1oPyVgR,-77.395149,38.9562574,http://ift.tt/1jrnB6S,-77.524838,38.9954139,http://ift.tt/1rIQgoT
BMW 328i,"June 06, 2014 at 09:41AM","June 06, 2014 at 10:10AM",11.29,0:28,21.6,$2.01,0.52,0,2,0,0,0,http://ift.tt/1i8FYKz,-77.524838,38.9954139,http://ift.tt/1rIQgoT,-77.3963967,38.9555855,http://ift.tt/1me8s9y
BMW 328i,"June 06, 2014 at 06:03PM","June 06, 2014 at 06:37PM",12.89,0:33,20.32,$2.44,0.63,1,0,0,0,0,http://ift.tt/To9XZc,-77.3963967,38.9555855,http://ift.tt/1me8s9y,-77.524838,38.9954139,http://ift.tt/1rIQgoT
BMW 328i,"June 08, 2014 at 01:52PM","June 08, 2014 at 02:04PM",4.83,0:12,18.22,$1.02,0.26,0,0,0,0,0,http://ift.tt/1rYCKD0,-77.524838,38.9954139,http://ift.tt/1rIQgoT,-77.5080547,39.0077907,http://ift.tt/1rYCKD2
BMW 328i,"June 08, 2014 at 02:15PM","June 08, 2014 at 02:24PM",3.29,0:09,16.31,$0.77,0.2,0,0,0,0,0,http://ift.tt/UmLF2r,-77.5080547,39.0077907,http://ift.tt/1rYCKD2,-77.524838,38.9954139,http://ift.tt/1rIQgoT
BMW 328i,"June 09, 2014 at 09:29AM","June 09, 2014 at 09:34AM",0.84,0:04,11.09,$0.29,0.08,0,0,0,0,0,http://ift.tt/1uKtiRI,-77.524838,38.9954139,http://ift.tt/1rIQgoT,-77.5248677,38.9893871,http://ift.tt/1kSL0Rh
BMW 328i,"June 09, 2014 at 09:37AM","June 09, 2014 at 10:05AM",12.19,0:28,19.24,$2.43,0.63,0,1,0,0,0,http://ift.tt/1oN7voG,-77.5248677,38.9893871,http://ift.tt/1kSL0Rh,-77.3957419,38.9559882,http://ift.tt/1isEv2i
BMW 328i,"June 09, 2014 at 12:23PM","June 09, 2014 at 12:29PM",0.93,0:06,9.43,$0.38,0.1,0,0,0,0,0,http://ift.tt/1s0AnQ6,-77.3957419,38.9559882,http://ift.tt/1isEv2i,-77.398756,38.964443,http://ift.tt/1s0AlI4
BMW 328i,"June 09, 2014 at 01:01PM","June 09, 2014 at 01:06PM",0.89,0:05,11.45,$0.30,0.08,0,0,0,0,0,http://ift.tt/1mxqn8s,-77.4000204,38.9616876,http://ift.tt/1lixjcY,-77.3948854,38.955803,http://ift.tt/1mxqn8u
BMW 328i,"June 09, 2014 at 06:31PM","June 09, 2014 at 07:02PM",12.91,0:31,19.96,$2.48,0.65,1,0,0,0,0,http://ift.tt/1pxv866,-77.396235,38.956672,http://ift.tt/1fFYvjf,-77.524838,38.9954139,http://ift.tt/1rIQgoT
BMW 328i,"June 09, 2014 at 01:06PM","June 09, 2014 at 01:08PM",0.08,0:01,9.08,$0.03,0.01,0,0,0,0,0,http://ift.tt/1pxvauA,-77.3948854,38.955803,http://ift.tt/1mxqn8u,-77.396235,38.956672,http://ift.tt/1fFYvjf
BMW 328i,"June 10, 2014 at 10:01AM","June 10, 2014 at 10:05AM",0.84,0:03,11.75,$0.27,0.07,0,0,0,0,0,http://ift.tt/1imjI33,-77.524838,38.9954139,http://ift.tt/1rIQgoT,-77.52584,38.988878,http://ift.tt/1imjJnF
BMW 328i,"June 10, 2014 at 10:05AM","June 10, 2014 at 10:30AM",11.04,0:24,21.45,$1.98,0.51,0,1,0,0,0,http://ift.tt/1oQGpNs,-77.52584,38.988878,http://ift.tt/1imjJnF,-77.395149,38.9562574,http://ift.tt/1jrnB6S
BMW 328i,"June 10, 2014 at 06:30PM","June 10, 2014 at 07:06PM",12.84,0:36,17.83,$2.76,0.72,0,0,0,0,0,http://ift.tt/1kYXo1W,-77.395149,38.9562574,http://ift.tt/1jrnB6S,-77.5248079,38.995153,http://ift.tt/1nwbhDK
BMW 328i,"June 11, 2014 at 09:51AM","June 11, 2014 at 09:55AM",0.84,0:03,11.68,$0.27,0.07,0,0,0,0,0,http://ift.tt/1hIsMkN,-77.5248079,38.995153,http://ift.tt/1nwbhDK,-77.52584,38.988878,http://ift.tt/1imjJnF
BMW 328i,"June 11, 2014 at 09:59AM","June 11, 2014 at 10:21AM",11.06,0:22,21.08,$2.01,0.52,0,0,0,0,0,http://ift.tt/1laICEg,-77.52584,38.988878,http://ift.tt/1imjJnF,-77.3957419,38.9559882,http://ift.tt/1isEv2i
BMW 328i,"June 11, 2014 at 12:13PM","June 11, 2014 at 12:22PM",1.21,0:09,10.09,$0.46,0.12,0,0,0,0,0,http://ift.tt/1quBu65,-77.3957419,38.9559882,http://ift.tt/1isEv2i,-77.3966779,38.9648812,http://ift.tt/1quBsLy
BMW 328i,"June 11, 2014 at 12:59PM","June 11, 2014 at 01:04PM",1.27,0:05,12.51,$0.39,0.1,0,0,0,0,0,http://ift.tt/1quOMiU,-77.3966779,38.9648812,http://ift.tt/1quBsLy,-77.3959215,38.9562922,http://ift.tt/TKrYRt
BMW 328i,"June 11, 2014 at 06:27PM","June 11, 2014 at 06:54PM",11.09,0:26,21.16,$2.01,0.52,1,0,0,0,0,http://ift.tt/1oPzkyD,-77.395149,38.9562574,http://ift.tt/1jrnB6S,-77.5248079,38.995153,http://ift.tt/1nwbhDK
BMW 328i,"June 12, 2014 at 09:46AM","June 12, 2014 at 09:50AM",0.83,0:03,11.38,$0.28,0.07,0,0,0,0,0,http://ift.tt/1hIsMkN,-77.5248079,38.995153,http://ift.tt/1nwbhDK,-77.52584,38.988878,http://ift.tt/1imjJnF
BMW 328i,"June 12, 2014 at 09:50AM","June 12, 2014 at 10:18AM",11.03,0:27,21.09,$2.01,0.52,0,0,0,0,0,http://ift.tt/1q7y4bW,-77.52584,38.988878,http://ift.tt/1imjJnF,-77.3949308,38.9557561,http://ift.tt/1q7y245
BMW 328i,"June 12, 2014 at 03:48PM","June 12, 2014 at 04:07PM",9.16,0:18,21.14,$1.66,0.43,0,0,32,0,0,http://ift.tt/TPgfkB,-77.3949308,38.9557561,http://ift.tt/1q7y245,-77.524838,38.9954139,http://ift.tt/1rIQgoT
BMW 328i,"June 13, 2014 at 09:31AM","June 13, 2014 at 09:36AM",0.84,0:05,9.65,$0.33,0.09,0,0,0,0,0,http://ift.tt/1qG3XpL,-77.524838,38.9954139,http://ift.tt/1rIQgoT,-77.5239999,38.9885719,http://ift.tt/1olvVtN
BMW 328i,"June 13, 2014 at 09:38AM","June 13, 2014 at 10:05AM",11,0:26,20.67,$2.04,0.53,0,0,0,0,0,http://ift.tt/1lp0vPL,-77.52584,38.988878,http://ift.tt/1imjJnF,-77.395149,38.9562574,http://ift.tt/1jrnB6S
BMW 328i,"June 13, 2014 at 09:55PM","June 13, 2014 at 10:22PM",11.01,0:26,21.33,$1.98,0.52,0,1,0,0,0,http://ift.tt/1oo2Z4b,-77.395149,38.9562574,http://ift.tt/1jrnB6S,-77.524838,38.9954139,http://ift.tt/1rIQgoT
BMW 328i,"June 16, 2014 at 10:08AM","June 16, 2014 at 10:12AM",0.83,0:03,11.92,$0.27,0.07,0,0,0,0,0,http://ift.tt/1imjI33,-77.524838,38.9954139,http://ift.tt/1rIQgoT,-77.52584,38.988878,http://ift.tt/1imjJnF
BMW 328i,"June 16, 2014 at 10:15AM","June 16, 2014 at 10:36AM",11.01,0:21,22.54,$1.88,0.49,0,0,0,0,0,http://ift.tt/1l8wpzG,-77.52584,38.988878,http://ift.tt/1imjJnF,-77.3963967,38.9555855,http://ift.tt/1me8s9y
BMW 328i,"June 16, 2014 at 05:41PM","June 16, 2014 at 06:25PM",11.17,0:44,15.04,$2.85,0.74,0,1,0,0,0,http://ift.tt/1ltuxTH,-77.3963967,38.9555855,http://ift.tt/1me8s9y,-77.52584,38.988878,http://ift.tt/1imjJnF
BMW 328i,"June 16, 2014 at 06:30PM","June 16, 2014 at 06:35PM",0.88,0:05,11.01,$0.31,0.08,0,0,0,0,0,http://ift.tt/1qXBFXI,-77.52584,38.988878,http://ift.tt/1imjJnF,-77.5248079,38.995153,http://ift.tt/1nwbhDK
BMW 328i,"June 17, 2014 at 10:04AM","June 17, 2014 at 10:08AM",0.84,0:04,11.44,$0.28,0.07,0,0,0,0,0,http://ift.tt/1imjI33,-77.524838,38.9954139,http://ift.tt/1rIQgoT,-77.52584,38.988878,http://ift.tt/1imjJnF
BMW 328i,"June 17, 2014 at 10:08AM","June 17, 2014 at 10:36AM",11.07,0:27,21.46,$1.98,0.52,0,0,0,0,0,http://ift.tt/1qovEG3,-77.52584,38.988878,http://ift.tt/1imjJnF,-77.3957419,38.9559882,http://ift.tt/1isEv2i
BMW 328i,"June 17, 2014 at 06:11PM","June 17, 2014 at 06:29PM",8.78,0:18,22.21,$1.52,0.4,0,0,0,0,0,http://ift.tt/1nDviZu,-77.3957419,38.9559882,http://ift.tt/1isEv2i,-77.52584,38.988878,http://ift.tt/1imjJnF
BMW 328i,"June 17, 2014 at 06:34PM","June 17, 2014 at 06:39PM",0.88,0:05,10.94,$0.31,0.08,0,0,0,0,0,http://ift.tt/1qXBFXI,-77.52584,38.988878,http://ift.tt/1imjJnF,-77.5248079,38.995153,http://ift.tt/1nwbhDK
BMW 328i,"June 18, 2014 at 10:04AM","June 18, 2014 at 10:08AM",0.84,0:03,11.9,$0.27,0.07,0,0,0,0,0,http://ift.tt/T728GP,-77.523842,38.995054,http://ift.tt/1nPjIKy,-77.52584,38.988878,http://ift.tt/1imjJnF
BMW 328i,"June 18, 2014 at 10:08AM","June 18, 2014 at 10:31AM",11.05,0:23,22.6,$1.88,0.49,1,0,0,0,0,http://ift.tt/1iGHt2X,-77.52584,38.988878,http://ift.tt/1imjJnF,-77.3957419,38.9559882,http://ift.tt/1isEv2i
BMW 328i,"June 18, 2014 at 06:05PM","June 18, 2014 at 06:26PM",8.78,0:21,19.43,$1.73,0.45,2,0,0,0,0,http://ift.tt/1nDviZu,-77.3957419,38.9559882,http://ift.tt/1isEv2i,-77.52584,38.988878,http://ift.tt/1imjJnF
BMW 328i,"June 18, 2014 at 06:26PM","June 18, 2014 at 06:34PM",0.89,0:07,11.96,$0.28,0.07,0,0,0,0,0,http://ift.tt/1gd8z0d,-77.52584,38.988878,http://ift.tt/1imjJnF,-77.524838,38.9954139,http://ift.tt/1rIQgoT
BMW 328i,"June 19, 2014 at 09:45AM","June 19, 2014 at 09:49AM",0.84,0:04,12.1,$0.27,0.07,0,0,0,0,0,http://ift.tt/1imjI33,-77.524838,38.9954139,http://ift.tt/1rIQgoT,-77.52584,38.988878,http://ift.tt/1imjJnF
BMW 328i,"June 19, 2014 at 09:54AM","June 19, 2014 at 10:01AM",2.75,0:07,19.49,$0.54,0.14,0,0,0,0,0,http://ift.tt/UgChwT,-77.52584,38.988878,http://ift.tt/1imjJnF,-77.482253,38.996252,http://ift.tt/1per4HG
BMW 328i,"June 19, 2014 at 10:04AM","June 19, 2014 at 10:25AM",8.79,0:20,20.43,$1.65,0.43,1,0,0,0,0,http://ift.tt/1uFWI1t,-77.482253,38.996252,http://ift.tt/1per4HG,-77.3957419,38.9559882,http://ift.tt/1isEv2i
